training-enby-1f60a-mr-3.1233-512x512.jpg	enby	[208.009, 217.383, 302.393, 311.916]	[297, 304, 215, 304, 215, 222, 297, 222, 208, 311, 302, 311, 302, 217, 208, 217]
training-enby-1f60a-mr-4.2191-512x512.jpg	enby	[194.82, 216.373, 313.771, 313.378]	[239, 303, 194, 309, 194, 219, 239, 223, 275, 313, 313, 306, 313, 221, 275, 216]
training-enby-1f60a-mr-4.4529-512x512.jpg	enby	[199.507, 216.773, 307.117, 312.798]	[227, 303, 199, 310, 199, 218, 227, 222, 290, 312, 307, 305, 307, 221, 290, 216]
training-enby-1f60a-mr-5.2656-512x512.jpg	enby	[196.962, 216.305, 317.806, 313.476]	[196, 306, 240, 313, 240, 216, 196, 220, 317, 309, 269, 303, 269, 223, 317, 219]
training-enby-1f60a-mp-6.1612-512x512.jpg	enby	[217.564, 227.432, 291.058, 297.365]	[217, 296, 286, 297, 286, 227, 217, 227, 291, 293, 228, 292, 228, 230, 291, 230]
training-enby-1f60a-mp-0.3930-512x512.jpg	enby	[214.188, 227.12, 300.268, 297.816]	[236, 297, 300, 296, 300, 228, 236, 227, 272, 292, 214, 293, 214, 229, 272, 230]
training-enby-1f60a-mp-1.6217-512x512.jpg	enby	[222.978, 227.535, 292.361, 297.215]	[292, 296, 285, 292, 285, 230, 292, 227, 223, 293, 222, 297, 222, 227, 223, 230]
training-enby-1f60a-mp-2.6929-512x512.jpg	enby	[210.96, 227.074, 298.872, 297.883]	[298, 293, 241, 292, 241, 230, 298, 229, 210, 295, 272, 297, 272, 227, 210, 228]
training-enby-1f60a-mp-3.3237-512x512.jpg	enby	[219.231, 227.351, 296.021, 297.482]	[280, 292, 219, 293, 219, 230, 280, 230, 227, 297, 296, 296, 296, 227, 227, 227]
training-enby-1f60a-mp-3.8653-512x512.jpg	enby	[209.76, 226.948, 302.668, 298.066]	[258, 292, 209, 294, 209, 229, 258, 230, 252, 298, 302, 295, 302, 228, 252, 226]
training-enby-1f60a-mp-5.0811-512x512.jpg	enby	[214.689, 227.143, 299.885, 297.784]	[214, 293, 235, 297, 235, 227, 214, 229, 299, 296, 273, 292, 273, 230, 299, 228]
training-enby-1f60a-mp-5.8523-512x512.jpg	enby	[211.192, 227.089, 298.545, 297.862]	[211, 295, 273, 297, 273, 227, 211, 228, 298, 293, 240, 292, 240, 230, 298, 229]
training-enby-1f60a-ml-6.1923-512x512.jpg	enby	[231.376, 237.362, 279.104, 282.987]	[231, 282, 276, 282, 276, 237, 231, 237, 279, 281, 236, 280, 236, 238, 279, 238]
training-enby-1f60a-ml-0.9696-512x512.jpg	enby	[225.217, 237.153, 286.227, 283.29]	[261, 283, 286, 281, 286, 238, 261, 237, 250, 280, 225, 282, 225, 237, 250, 238]
training-enby-1f60a-ml-1.6958-512x512.jpg	enby	[232.222, 237.342, 281.276, 283.016]	[281, 282, 274, 280, 274, 238, 281, 237, 232, 281, 236, 283, 236, 237, 232, 238]
training-enby-1f60a-ml-2.3871-512x512.jpg	enby	[224.939, 237.137, 286.965, 283.313]	[286, 281, 255, 280, 255, 238, 286, 238, 224, 281, 257, 283, 257, 237, 224, 238]
training-enby-1f60a-ml-2.8444-512x512.jpg	enby	[227.943, 237.251, 282.777, 283.148]	[282, 281, 242, 280, 242, 238, 282, 238, 227, 282, 271, 283, 271, 237, 227, 237]
training-enby-1f60a-ml-3.6141-512x512.jpg	enby	[226.924, 237.184, 285.98, 283.245]	[265, 280, 226, 281, 226, 238, 265, 238, 245, 283, 285, 282, 285, 237, 245, 237]
training-enby-1f60a-ml-4.4643-512x512.jpg	enby	[228.647, 237.274, 281.994, 283.114]	[240, 280, 228, 282, 228, 237, 240, 238, 272, 283, 281, 281, 281, 238, 272, 237]
training-enby-1f60a-ml-5.1888-512x512.jpg	enby	[226.882, 237.183, 286.013, 283.246]	[226, 281, 246, 283, 246, 237, 226, 238, 286, 282, 265, 280, 265, 238, 286, 237]
training-enby-1f60a-me-6.1056-512x512.jpg	enby	[236.481, 242.131, 274.705, 276.081]	[236, 275, 269, 276, 269, 242, 236, 242, 274, 275, 243, 274, 243, 242, 274, 242]
training-enby-1f60a-me-0.3953-512x512.jpg	enby	[234.779, 242.076, 277.832, 276.162]	[246, 276, 277, 275, 277, 242, 246, 242, 264, 274, 234, 275, 234, 242, 264, 243]
training-enby-1f60a-me-1.3210-512x512.jpg	enby	[235.6, 242.11, 275.638, 276.112]	[268, 276, 275, 275, 275, 242, 268, 242, 244, 274, 235, 275, 235, 242, 244, 242]
training-enby-1f60a-me-2.6064-512x512.jpg	enby	[233.244, 242.052, 278.34, 276.196]	[278, 275, 250, 274, 250, 243, 278, 242, 233, 275, 261, 276, 261, 242, 233, 242]
training-enby-1f60a-me-3.1336-512x512.jpg	enby	[238.969, 242.189, 272.769, 275.998]	[272, 274, 240, 274, 240, 242, 272, 242, 238, 275, 272, 275, 272, 242, 238, 242]
training-enby-1f60a-me-3.7321-512x512.jpg	enby	[233.333, 242.045, 278.997, 276.206]	[260, 274, 233, 275, 233, 242, 260, 243, 251, 276, 278, 275, 278, 242, 251, 242]
training-enby-1f60a-me-4.6916-512x512.jpg	enby	[238.762, 242.184, 272.556, 276.005]	[240, 274, 238, 275, 238, 242, 240, 242, 272, 276, 272, 274, 272, 242, 272, 242]
training-enby-1f60a-me-5.3001-512x512.jpg	enby	[233.349, 242.045, 278.986, 276.205]	[233, 275, 251, 276, 251, 242, 233, 242, 278, 275, 260, 274, 260, 243, 278, 242]
training-enby-1f60a-mz-6.0287-512x512.jpg	enby	[239.699, 244.961, 271.815, 271.984]	[239, 271, 265, 271, 265, 244, 239, 245, 271, 271, 246, 271, 246, 245, 271, 245]
training-enby-1f60a-mz-0.9533-512x512.jpg	enby	[237.553, 244.919, 274.264, 272.045]	[259, 272, 274, 271, 274, 245, 259, 244, 252, 271, 237, 271, 237, 245, 252, 245]
training-enby-1f60a-mz-1.8294-512x512.jpg	enby	[240.145, 244.96, 272.338, 271.985]	[272, 271, 265, 271, 265, 245, 272, 245, 240, 271, 246, 271, 246, 244, 240, 245]
training-enby-1f60a-mz-2.1622-512x512.jpg	enby	[237.837, 244.92, 274.373, 272.043]	[274, 271, 259, 271, 259, 245, 274, 245, 237, 271, 252, 272, 252, 244, 237, 245]
training-enby-1f60a-mz-3.4519-512x512.jpg	enby	[239.668, 244.952, 272.784, 271.998]	[264, 271, 239, 271, 239, 245, 264, 245, 247, 271, 272, 271, 272, 245, 247, 244]
training-enby-1f60a-mz-3.7054-512x512.jpg	enby	[237.957, 244.922, 274.281, 272.04]	[259, 271, 237, 271, 237, 245, 259, 245, 251, 272, 274, 271, 274, 245, 251, 244]
training-enby-1f60a-mz-4.3971-512x512.jpg	enby	[239.176, 244.951, 272.375, 271.999]	[247, 271, 239, 271, 239, 245, 247, 245, 264, 271, 272, 271, 272, 245, 264, 244]
training-enby-1f60a-mz-5.8026-512x512.jpg	enby	[238.081, 244.93, 273.601, 272.029]	[238, 271, 261, 272, 261, 244, 238, 245, 273, 271, 250, 271, 250, 245, 273, 245]
training-enby-1f61a-ln-5.9183-512x512.jpg	enby	[-21.97, -67.724, 455.176, 461.188]	[-21, 430, 420, 461, 403, -67, 0, 22, 455, 402, 180, 392, 183, 138, 443, 105]
training-enby-1f61a-ln-0.9517-512x512.jpg	enby	[-12.698, -85.437, 490.969, 467.467]	[326, 467, 490, 409, 476, 86, 318, -85, 225, 391, -12, 419, 6, 53, 227, 142]
training-enby-1f61a-ln-1.3595-512x512.jpg	enby	[-17.554, -51.463, 465.091, 455.479]	[465, 455, 430, 399, 421, 115, 444, -51, 152, 393, -17, 436, 5, 2, 158, 134]
training-enby-1f61a-ln-2.6045-512x512.jpg	enby	[-17.617, -81.225, 480.136, 465.968]	[480, 406, 211, 391, 213, 141, 466, 93, -17, 423, 358, 465, 347, -81, 2, 43]
training-enby-1f61a-ln-3.2990-512x512.jpg	enby	[33.965, -45.089, 525.85, 453.255]	[368, 394, 89, 398, 98, 118, 362, 132, 33, 453, 525, 439, 502, -4, 55, -45]
training-enby-1f61a-ln-3.6714-512x512.jpg	enby	[32.868, -80.775, 529.974, 465.808]	[302, 391, 32, 406, 46, 93, 299, 141, 150, 465, 529, 423, 509, 42, 161, -80]
training-enby-1f61a-ln-4.4849-512x512.jpg	enby	[-18.441, -53.327, 460.909, 456.13]	[155, 393, -18, 436, 4, 4, 160, 134, 460, 456, 433, 400, 423, 114, 440, -53]
training-enby-1f61a-ln-5.8145-512x512.jpg	enby	[-20.392, -76.561, 470.534, 464.312]	[-20, 425, 384, 464, 371, -76, 0, 35, 470, 405, 198, 391, 201, 140, 457, 98]
training-enby-1f61a-mn-0.3732-512x512.jpg	enby	[59.786, -51.725, 526.706, 501.196]	[99, 501, 526, 441, 526, 23, 99, -51, 328, 370, 59, 390, 59, 87, 328, 112]
training-enby-1f61a-mn-0.5649-512x512.jpg	enby	[33.113, -63.659, 521.422, 510.705]	[167, 510, 521, 426, 521, 41, 167, -63, 295, 368, 33, 399, 33, 76, 295, 115]
training-enby-1f61a-mn-1.2130-512x512.jpg	enby	[-14.655, -50.521, 449.937, 500.237]	[417, 500, 449, 389, 449, 88, 417, -50, 180, 370, -14, 442, -14, 21, 180, 112]
training-enby-1f61a-mn-2.1392-512x512.jpg	enby	[32.663, -63.816, 521.235, 510.83]	[521, 426, 294, 368, 294, 115, 521, 42, 32, 399, 168, 510, 168, -63, 32, 75]
training-enby-1f61a-mn-3.4390-512x512.jpg	enby	[71.173, -45.495, 525.686, 496.232]	[342, 371, 71, 387, 71, 91, 342, 111, 76, 496, 525, 447, 525, 15, 76, -45]
training-enby-1f61a-mn-3.6400-512x512.jpg	enby	[41.967, -60.223, 524.417, 507.967]	[306, 368, 41, 395, 41, 80, 306, 114, 142, 507, 524, 431, 524, 35, 142, -60]
training-enby-1f61a-mn-5.0104-512x512.jpg	enby	[71.082, -45.547, 525.701, 496.273]	[71, 387, 76, 496, 76, -45, 71, 91, 525, 447, 342, 371, 342, 111, 525, 15]
training-enby-1f61a-mn-5.3388-512x512.jpg	enby	[25.364, -66.091, 517.685, 512.643]	[25, 402, 191, 512, 191, -66, 25, 72, 517, 422, 284, 367, 284, 115, 517, 47]
training-enby-1f61a-hn-0.3047-512x512.jpg	enby	[63.292, 44.763, 526.766, 516.156]	[130, 516, 462, 434, 526, 104, 82, 140, 330, 282, 98, 319, 63, 58, 344, 44]
training-enby-1f61a-hn-0.7427-512x512.jpg	enby	[6.178, 41.745, 513.713, 542.358]	[243, 542, 460, 374, 513, 79, 238, 153, 262, 273, 56, 364, 6, 75, 263, 41]
training-enby-1f61a-hn-1.6135-512x512.jpg	enby	[21.286, 49.096, 504.203, 484.557]	[440, 472, 368, 294, 391, 49, 504, 120, 131, 299, 82, 484, 21, 126, 105, 50]
training-enby-1f61a-hn-2.2232-512x512.jpg	enby	[15.904, 41.952, 520.47, 540.433]	[464, 386, 276, 274, 280, 41, 520, 83, 63, 353, 218, 540, 203, 152, 15, 71]
training-enby-1f61a-hn-3.5054-512x512.jpg	enby	[54.351, 44.055, 528.29, 521.956]	[321, 280, 91, 324, 54, 59, 333, 44, 143, 521, 465, 426, 528, 100, 100, 143]
training-enby-1f61a-hn-3.6940-512x512.jpg	enby	[28.094, 42.43, 525.765, 536.059]	[292, 275, 71, 342, 28, 66, 299, 42, 191, 536, 466, 399, 525, 89, 165, 150]
training-enby-1f61a-hn-4.5485-512x512.jpg	enby	[-6.024, 46.845, 466.072, 500.186]	[160, 288, 58, 455, -6, 113, 141, 46, 409, 500, 396, 307, 426, 53, 466, 133]
training-enby-1f61a-hn-5.2914-512x512.jpg	enby	[24.718, 42.277, 524.599, 537.446]	[69, 345, 198, 537, 175, 150, 24, 67, 466, 396, 288, 275, 294, 42, 524, 87]
training-enby-1f61a-md-6.0768-512x512.jpg	enby	[139.374, 138.736, 349.707, 349.436]	[139, 343, 337, 349, 337, 138, 139, 146, 349, 326, 197, 322, 197, 172, 349, 167]
training-enby-1f61a-md-1.0979-512x512.jpg	enby	[130.152, 135.435, 367.328, 352.066]	[303, 352, 367, 329, 367, 163, 303, 135, 223, 321, 130, 338, 130, 151, 223, 173]
training-enby-1f61a-md-1.3521-512x512.jpg	enby	[138.715, 138.549, 350.631, 349.586]	[336, 349, 350, 326, 350, 167, 336, 138, 198, 322, 138, 343, 138, 146, 198, 172]
training-enby-1f61a-md-2.1500-512x512.jpg	enby	[139.235, 134.623, 382.692, 352.714]	[382, 337, 277, 321, 277, 174, 382, 154, 139, 330, 224, 352, 224, 134, 139, 162]
training-enby-1f61a-md-3.0575-512x512.jpg	enby	[147.159, 140.746, 350.479, 347.835]	[340, 324, 186, 323, 186, 171, 340, 169, 147, 345, 350, 347, 350, 140, 147, 143]
training-enby-1f61a-md-4.2185-512x512.jpg	enby	[129.862, 135.25, 368.483, 352.214]	[226, 321, 129, 338, 129, 152, 226, 173, 300, 352, 368, 329, 368, 163, 300, 135]
training-enby-1f61a-md-4.7296-512x512.jpg	enby	[155.312, 141.947, 359.627, 346.878]	[177, 324, 155, 346, 155, 141, 177, 170, 359, 346, 331, 324, 331, 170, 359, 142]
training-enby-1f61a-md-5.1194-512x512.jpg	enby	[148.533, 136.093, 380.534, 351.543]	[148, 328, 199, 351, 199, 136, 148, 164, 380, 340, 294, 321, 294, 173, 380, 150]
training-enby-1f61a-hd-6.1280-512x512.jpg	enby	[141.876, 152.302, 346.643, 366.351]	[150, 354, 336, 366, 343, 171, 141, 168, 341, 305, 195, 298, 192, 152, 346, 154]
training-enby-1f61a-hd-0.6215-512x512.jpg	enby	[136.411, 150.78, 383.432, 376.909]	[232, 376, 374, 334, 383, 162, 230, 174, 272, 292, 143, 320, 136, 158, 273, 150]
training-enby-1f61a-hd-1.8271-512x512.jpg	enby	[157.696, 151.821, 375.718, 369.534]	[367, 350, 307, 296, 310, 151, 375, 167, 163, 308, 185, 369, 180, 172, 157, 155]
training-enby-1f61a-hd-2.3418-512x512.jpg	enby	[131.299, 150.67, 381.4, 377.728]	[373, 327, 257, 292, 257, 150, 381, 160, 139, 326, 253, 377, 253, 175, 131, 160]
training-enby-1f61a-hd-2.9820-512x512.jpg	enby	[141.6, 152.279, 346.99, 366.498]	[341, 305, 196, 297, 192, 152, 346, 154, 149, 354, 336, 366, 342, 171, 141, 168]
training-enby-1f61a-hd-4.0126-512x512.jpg	enby	[129.288, 150.699, 378.565, 377.508]	[247, 292, 137, 330, 129, 161, 247, 150, 268, 377, 370, 323, 378, 159, 269, 175]
training-enby-1f61a-hd-4.5863-512x512.jpg	enby	[143.77, 152.456, 346.53, 365.362]	[193, 298, 151, 355, 143, 168, 189, 152, 339, 365, 339, 304, 344, 154, 346, 171]
training-enby-1f61a-hd-5.4493-512x512.jpg	enby	[132.251, 150.679, 382.104, 377.662]	[140, 325, 249, 377, 248, 175, 132, 159, 373, 329, 260, 292, 261, 150, 382, 161]
training-enby-1f61a-mr-0.0128-512x512.jpg	enby	[192.159, 184.009, 321.327, 313.363]	[192, 313, 321, 313, 321, 184, 192, 184, 308, 303, 201, 303, 201, 196, 308, 196]
training-enby-1f61a-mr-0.8146-512x512.jpg	enby	[172.942, 180.886, 338.417, 315.851]	[258, 315, 338, 307, 338, 191, 258, 180, 253, 301, 172, 308, 172, 190, 253, 198]
training-enby-1f61a-mr-1.6183-512x512.jpg	enby	[194.249, 183.758, 323.245, 313.563]	[323, 313, 306, 303, 306, 196, 323, 184, 199, 303, 194, 313, 194, 183, 199, 196]
training-enby-1f61a-mr-2.4358-512x512.jpg	enby	[172.61, 180.917, 337.648, 315.826]	[337, 307, 250, 301, 250, 198, 337, 191, 172, 308, 263, 315, 263, 180, 172, 190]
training-enby-1f61a-mr-3.2701-512x512.jpg	enby	[195.368, 183.2, 327.328, 314.007]	[301, 302, 195, 304, 195, 195, 301, 197, 199, 314, 327, 312, 327, 185, 199, 183]
training-enby-1f61a-mr-4.2279-512x512.jpg	enby	[173.711, 181.394, 332.058, 315.446]	[234, 302, 173, 310, 173, 188, 234, 198, 284, 315, 332, 305, 332, 193, 284, 181]
training-enby-1f61a-mr-4.5138-512x512.jpg	enby	[181.606, 182.756, 320.206, 314.361]	[214, 302, 181, 312, 181, 185, 214, 197, 307, 314, 320, 304, 320, 195, 307, 182]
training-enby-1f61a-mr-5.2002-512x512.jpg	enby	[179.832, 181.383, 338.338, 315.455]	[179, 305, 228, 315, 228, 181, 179, 193, 338, 310, 277, 302, 277, 198, 338, 188]
training-enby-1f61a-mp-0.3896-512x512.jpg	enby	[200.838, 202.197, 315.566, 298.87]	[229, 298, 315, 296, 315, 205, 229, 202, 277, 291, 200, 293, 200, 208, 277, 211]
training-enby-1f61a-mp-1.1212-512x512.jpg	enby	[195.401, 202.07, 312.749, 298.971]	[278, 298, 312, 293, 312, 208, 278, 202, 237, 291, 195, 296, 195, 205, 237, 211]
training-enby-1f61a-mp-1.9191-512x512.jpg	enby	[202.031, 202.295, 314.717, 298.792]	[314, 296, 280, 291, 280, 211, 314, 204, 202, 293, 227, 298, 227, 202, 202, 209]
training-enby-1f61a-mp-2.1388-512x512.jpg	enby	[196.656, 201.878, 317.948, 299.125]	[317, 295, 268, 291, 268, 211, 317, 206, 196, 294, 241, 299, 241, 201, 196, 208]
training-enby-1f61a-mp-2.8192-512x512.jpg	enby	[197.873, 202.362, 309.178, 298.739]	[309, 293, 230, 291, 230, 211, 309, 209, 197, 296, 286, 298, 286, 202, 197, 204]
training-enby-1f61a-mp-3.6044-512x512.jpg	enby	[198.924, 202.045, 316.796, 298.992]	[273, 291, 198, 293, 198, 208, 273, 211, 234, 298, 316, 296, 316, 205, 234, 202]
training-enby-1f61a-mp-4.4881-512x512.jpg	enby	[200.5, 202.642, 305.915, 298.516]	[225, 291, 200, 297, 200, 204, 225, 210, 292, 298, 305, 292, 305, 209, 292, 202]
training-enby-1f61a-mp-5.6350-512x512.jpg	enby	[193.656, 201.794, 316.669, 299.192]	[193, 295, 265, 299, 265, 201, 193, 206, 316, 294, 248, 291, 248, 211, 316, 207]
training-enby-1f61a-ml-5.9980-512x512.jpg	enby	[218.49, 221.412, 291.195, 283.56]	[218, 282, 277, 283, 277, 221, 218, 222, 291, 281, 237, 280, 237, 225, 291, 224]
training-enby-1f61a-ml-1.0141-512x512.jpg	enby	[215.076, 221.175, 295.711, 283.749]	[266, 283, 295, 281, 295, 223, 266, 221, 247, 280, 215, 282, 215, 222, 247, 225]
training-enby-1f61a-ml-1.9226-512x512.jpg	enby	[219.464, 221.339, 294.633, 283.618]	[294, 282, 272, 280, 272, 225, 294, 222, 219, 281, 237, 283, 237, 221, 219, 224]
training-enby-1f61a-ml-2.2599-512x512.jpg	enby	[215.067, 221.122, 297.459, 283.791]	[297, 282, 259, 280, 259, 225, 297, 223, 215, 281, 251, 283, 251, 221, 215, 223]
training-enby-1f61a-ml-2.9768-512x512.jpg	enby	[220.979, 221.567, 288.418, 283.436]	[288, 280, 233, 280, 233, 225, 288, 224, 220, 282, 281, 283, 281, 221, 220, 222]
